word,meaning,sort,title,phonetic,definition
simplify,v. 简化，精简,6,Chapter 6 科技发明,/ˈsɪmplɪfaɪ/,A word in this category
purify,v. 净化，使纯净,6,Chapter 6 科技发明,/ˈpjʊərɪfaɪ/,A word in this category
filter,v. 过滤；(光或声)透过 n. 过滤器,6,Chapter 6 科技发明,/ˈfɪltə(r)/,A word in this category
distil,v.蒸馏；提取......的精华,6,Chapter 6 科技发明,/dɪˈstɪl/,A word in this category
mould,(= mold) n. 霉 菌 v. 发 霉,6,Chapter 6 科技发明,/məʊld/,A word in this category
prototype,n. 原型；雏形,6,Chapter 6 科技发明,/ˈprəʊtətaɪp/,A word in this category
framework,n. 框架，结构；体系,6,Chapter 6 科技发明,/ˈfreɪmwɜːk/,A word in this category
aspect,n.(问题、事物等的)方面,6,Chapter 6 科技发明,/ˈæspekt/,A word in this category
phase,n. 阶段，时期,6,Chapter 6 科技发明,/feɪz/,A word in this category
operate,v. 操作；运营；做手术,6,Chapter 6 科技发明,/ˈɒpəreɪt/,A word in this category
facilitate,v. 使便利，促进,6,Chapter 6 科技发明,/fəˈsɪlɪteɪt/,A word in this category
transform,v. 使改变形态；使改观,6,Chapter 6 科技发明,/trænsˈfɔːm/,A word in this category
alter,v. 改变，变更,6,Chapter 6 科技发明,/ˈɔːltə(r)/,A word in this category
shift,v. 转移，变换 n. 转移，变换；轮班,6,Chapter 6 科技发明,/ʃɪft/,A word in this category
turn,v. 转；翻 n.(依次轮到的)机会,6,Chapter 6 科技发明,/tɜːn/,A word in this category
adapt,v. 适应；改编,6,Chapter 6 科技发明,/əˈdæpt/,A word in this category
adjust,v. 调节；改变(行为或观点)以适应,6,Chapter 6 科技发明,/əˈdʒʌst/,A word in this category
pinpoint,v. 精确指明……的位置 n. 针尖；极小的事物,6,Chapter 6 科技发明,/ˈpɪnpɔɪnt/,A word in this category
accurate,adj. 准确的，正确无误的,6,Chapter 6 科技发明,/ˈækjərət/,A word in this category
precise,adj. 精确的，准确的；一丝不苟的,6,Chapter 6 科技发明,/prɪˈsaɪs/,A word in this category
correct,adj. 正确的,6,Chapter 6 科技发明,/kəˈrekt/,A word in this category
error,n. 错误，过失,6,Chapter 6 科技发明,/ˈerə(r)/,A word in this category
mistake,n. 错 误 v. 误 解,6,Chapter 6 科技发明,/mɪˈsteɪk/,A word in this category
flaw,n. 缺陷；错误,6,Chapter 6 科技发明,/flɔː/,A word in this category
wrong,adj. 错误的 adv. 错误地,6,Chapter 6 科技发明,/rɒŋ/,A word in this category
fault,n. 缺点；故障 v. 找出缺点,6,Chapter 6 科技发明,/fɔːlt/,A word in this category
stumble,v. 犯错误；绊脚；跌跌撞撞地走,6,Chapter 6 科技发明,/ˈstʌmb(ə)l/,A word in this category
contingency,n. 意外事件，可能发生的事,6,Chapter 6 科技发明,/kənˈtɪndʒənsi/,A word in this category
culture,n. 文化，文明；教养,7,Chapter 7 文化历史,/ˈkʌltʃə(r)/,A word in this category
civilisation,(= civilization)n. 文明,7,Chapter 7 文化历史,/ˌsɪvəlaɪˈzeɪʃ(ə)n/,A word in this category
renaissance,n. [the R~] 文艺复兴时期,7,Chapter 7 文化历史,/rɪˈneɪs(ə)ns/,A word in this category
epic,n. 史诗 adj. 宏大的,7,Chapter 7 文化历史,/ˈepɪk/,A word in this category
ideology,n. 意识形态，思想体系,7,Chapter 7 文化历史,/ˌaɪdiˈɒlədʒi/,A word in this category
tradition,n. 传统,7,Chapter 7 文化历史,/trəˈdɪʃ(ə)n/,A word in this category
convention,n. 惯例；大型会议,7,Chapter 7 文化历史,/kənˈvenʃ(ə)n/,A word in this category
custom,n. 习俗；(个人的)习惯,7,Chapter 7 文化历史,/ˈkʌstəm/,A word in this category
feudalism,n. 封建主义；封建制度,7,Chapter 7 文化历史,/ˈfjuːdəlɪzəm/,A word in this category
slavery,n. 奴隶制,7,Chapter 7 文化历史,/ˈsleɪvəri/,A word in this category
ethical,adj. 伦理的，道德的,7,Chapter 7 文化历史,/ˈeθɪk(ə)l/,A word in this category
moral,adj. 道德上的；有道德的 n. [~s] 道德,7,Chapter 7 文化历史,/ˈmɒrəl/,A word in this category
tribe,n. 部落,7,Chapter 7 文化历史,/traɪb/,A word in this category
aboriginal,n. [A~] 澳大利亚土著人 adj. 本土原有的；土著的,7,Chapter 7 文化历史,/ˌæbəˈrɪdʒən(ə)l/,A word in this category
inhabitant,n. 居民,7,Chapter 7 文化历史,/ɪnˈhæbɪtənt/,A word in this category
native,adj. 本土的 n. 本地人,7,Chapter 7 文化历史,/ˈneɪtɪv/,A word in this category
local,adj. 当地的 n. 当地人,7,Chapter 7 文化历史,/ˈləʊk(ə)l/,A word in this category
exotic,adj. 外来的；异国情调的,7,Chapter 7 文化历史,/ɪɡˈzɒtɪk/,A word in this category
foreigner,n. 外国人,7,Chapter 7 文化历史,/ˈfɒrənə(r)/,A word in this category
alien,n. 外侨；外星生物 adj. 外国的；陌生的,7,Chapter 7 文化历史,/ˈeɪliən/,A word in this category
anthropologist,n. 人类学家,7,Chapter 7 文化历史,/ˌænθrəˈpɒlədʒɪst/,A word in this category
humanitarian,n. 人道主义者 adj. 人道主义的，博爱的,7,Chapter 7 文化历史,/hjuːˌmænɪˈteəriən/,A word in this category
heritage,n.(国家的)遗产,7,Chapter 7 文化历史,/ˈherɪtɪdʒ/,A word in this category
inherit,v. 继承(财产等)；经遗传获得,7,Chapter 7 文化历史,/ɪnˈherɪt/,A word in this category
antique,n. 古董 adj. 古董的,7,Chapter 7 文化历史,/ænˈtiːk/,A word in this category
archaeology,n. 考古学,7,Chapter 7 文化历史,/ˌɑːkiˈɒlədʒi/,A word in this category
excavate,挖掘，发掘,7,Chapter 7 文化历史,/ˈekskəveɪt/,A word in this category
museum,n. 博物馆,7,Chapter 7 文化历史,/mjuˈziːəm/,A word in this category
pottery,n. 陶器,7,Chapter 7 文化历史,/ˈpɒtəri/,A word in this category
engrave,v. 在……上雕刻,7,Chapter 7 文化历史,/ɪnˈɡreɪv/,A word in this category
decorate,v. 装饰,7,Chapter 7 文化历史,/ˈdekəreɪt/,A word in this category
religion,n. 宗教，宗教信仰,7,Chapter 7 文化历史,/rɪˈlɪdʒən/,A word in this category
ritual,n. 仪式,7,Chapter 7 文化历史,/ˈrɪtʃuəl/,A word in this category
etiquette,n. 礼仪，礼节,7,Chapter 7 文化历史,/ˈetɪkət/,A word in this category
belief,n. 信念；信仰,7,Chapter 7 文化历史,/bɪˈliːf/,A word in this category
soul,n. 灵魂；心灵；精神,7,Chapter 7 文化历史,/səʊl/,A word in this category
spirit,n. 精神，心灵,7,Chapter 7 文化历史,/ˈspɪrɪt/,A word in this category
sacred,adj. 神圣的；宗教的,7,Chapter 7 文化历史,/ˈseɪkrɪd/,A word in this category
hallowed,adj. 神圣的；受尊崇的,7,Chapter 7 文化历史,/ˈhæləʊd/,A word in this category
holy,adj. 神圣的；圣洁的，虔诚的,7,Chapter 7 文化历史,/ˈhəʊli/,A word in this category
Pope,n. 教皇,7,Chapter 7 文化历史,/pəʊp/,A word in this category
bishop,n. 主教,7,Chapter 7 文化历史,/ˈbɪʃəp/,A word in this category
missionary,n. 传教士,7,Chapter 7 文化历史,/ˈmɪʃən(ə)ri/,A word in this category
priest,n. 牧师；神父；教士,7,Chapter 7 文化历史,/priːst/,A word in this category
Bible,n. 基督教的《圣经》,7,Chapter 7 文化历史,/ˈbaɪb(ə)l/,A word in this category
church,n. 教堂,7,Chapter 7 文化历史,/tʃɜːtʃ/,A word in this category
cathedral,n. 大教堂,7,Chapter 7 文化历史,/kəˈθiːdrəl/,A word in this category
choir,n. 唱诗班,7,Chapter 7 文化历史,/ˈkwaɪə(r)/,A word in this category
monk,n. 僧侣,7,Chapter 7 文化历史,/mʌŋk/,A word in this category
temple,n. 寺院，庙宇,7,Chapter 7 文化历史,/ˈtemp(ə)l/,A word in this category
pagoda,n. 佛塔,7,Chapter 7 文化历史,/pəˈɡəʊdə/,A word in this category
empire,n. 帝国,7,Chapter 7 文化历史,/ˈempaɪə(r)/,A word in this category
imperial,adj. 帝国的,7,Chapter 7 文化历史,/ɪmˈpɪəriəl/,A word in this category
royal,adj. 皇家的；高贵的,7,Chapter 7 文化历史,/ˈrɔɪəl/,A word in this category
dynasty,n. 朝代,7,Chapter 7 文化历史,/ˈdɪnəsti/,A word in this category
chronology,n. 年表，事件发生顺序表；年代学,7,Chapter 7 文化历史,/krəˈnɒlədʒi/,A word in this category
emperor,n. 皇帝,7,Chapter 7 文化历史,/ˈempərə(r)/,A word in this category
king,n. 国王,7,Chapter 7 文化历史,/kɪŋ/,A word in this category
queen,n. 王后；女王,7,Chapter 7 文化历史,/kwiːn/,A word in this category
prince,n. 王子；亲王,7,Chapter 7 文化历史,/prɪns/,A word in this category
princess,n. 公主；王妃,7,Chapter 7 文化历史,/ˌprɪnˈses/,A word in this category
majesty,n. 威严，壮观；陛下,7,Chapter 7 文化历史,/ˈmædʒəsti/,A word in this category
nobility,n. 高尚的品质；贵族,7,Chapter 7 文化历史,/nəʊˈbɪləti/,A word in this category
lord,n.(英国)贵族；[L~] 阁下，大人；[the L~] 上帝,7,Chapter 7 文化历史,/lɔːd/,A word in this category
knight,n. 骑士 v. 封(某人)为爵士,7,Chapter 7 文化历史,/naɪt/,A word in this category
guardian,n. 保卫者；监护人 adj. 守护的,7,Chapter 7 文化历史,/ˈɡɑːdiən/,A word in this category
nostalgia,n. 思乡之情；怀旧之情,7,Chapter 7 文化历史,/nɒˈstældʒə/,A word in this category
homesick,adj. 思乡的,7,Chapter 7 文化历史,/ˈhəʊmsɪk/,A word in this category
celebrity,n. 名人；名誉,7,Chapter 7 文化历史,/səˈlebrəti/,A word in this category
status,n. 地位，身份,7,Chapter 7 文化历史,/ˈsteɪtəs/,A word in this category
background,n. 背景；(个人出身、受教育)经历,7,Chapter 7 文化历史,/ˈbækɡraʊnd/,A word in this category
experience,n. 经验；(一次)经历，体验,7,Chapter 7 文化历史,/ɪkˈspɪəriəns/,A word in this category
anecdote,n. 轶事，奇闻,7,Chapter 7 文化历史,/ˈænɪkdəʊt/,A word in this category
accident,n. 事故；意外，偶然的事,7,Chapter 7 文化历史,/ˈæksɪdənt/,A word in this category
incident,n.(尤指不寻常的、重要的或暴力的)事件；(两国间的)冲突,7,Chapter 7 文化历史,/ˈɪnsɪdənt/,A word in this category
thrive,v. 繁荣，兴旺发达；茁壮生长,7,Chapter 7 文化历史,/θraɪv/,A word in this category
prosperity,n. 繁荣，兴旺,7,Chapter 7 文化历史,/prɒˈsperəti/,A word in this category
setback,n. 挫折，阻碍,7,Chapter 7 文化历史,/ˈsetbæk/,A word in this category
adversity,n. 逆境,7,Chapter 7 文化历史,/ədˈvɜːsəti/,A word in this category
language,n.语言,8,Chapter 8 语言演化,/ˈlæŋɡwɪdʒ/,A word in this category
symbol,n.象征；符号，记号,8,Chapter 8 语言演化,/ˈsɪmb(ə)l/,A word in this category
sign,n.符号；征兆，迹象；手势v.签(名),8,Chapter 8 语言演化,/saɪn/,A word in this category
gesture,n.手势，姿势,8,Chapter 8 语言演化,/ˈdʒestʃə(r)/,A word in this category
handwriting,n.笔迹;书写,8,Chapter 8 语言演化,/ˈhændraɪtɪŋ/,A word in this category
pictograph,n. 象形文字,8,Chapter 8 语言演化,/ˈpɪktəɡrɑːf/,A word in this category
wedge,n.楔子；楔形物；楔形文字,8,Chapter 8 语言演化,/wedʒ/,A word in this category
knot,n.(绳、线等的)结；(树枝上的)节子,8,Chapter 8 语言演化,/nɒt/,A word in this category
linguistics,n.语言学,8,Chapter 8 语言演化,/lɪŋˈɡwɪstɪks/,A word in this category
semantic,n.语义的,8,Chapter 8 语言演化,/sɪˈmæntɪk/,A word in this category
syntax,n.句法,8,Chapter 8 语言演化,/ˈsɪntæks/,A word in this category
grammar,n.语法；语法书,8,Chapter 8 语言演化,/ˈɡræmə(r)/,A word in this category
phonetics,n.语音学,8,Chapter 8 语言演化,/fəˈnetɪks/,A word in this category
pronounce,v.发……的音；宣布,8,Chapter 8 语言演化,/prəˈnaʊns/,A word in this category
intonation,n.语调,8,Chapter 8 语言演化,/ˌɪntəˈneɪʃ(ə)n/,A word in this category
inflection,n.语调的抑扬变化,8,Chapter 8 语言演化,/ɪnˈflekʃn/,A word in this category
dialect,n.方言，地方话,8,Chapter 8 语言演化,/ˈdaɪəlekt/,A word in this category
accent,n.重音；口音；读音符号,8,Chapter 8 语言演化,/ˈæksent/,A word in this category
utterance,n.说话；话语,8,Chapter 8 语言演化,/ˈʌtərəns/,A word in this category
oral,adj. 口头的,8,Chapter 8 语言演化,/ˈɔːrəl/,A word in this category
verbal,adj. 口头的；言语的,8,Chapter 8 语言演化,/ˈvɜːb(ə)l/,A word in this category
syllable,n.音节,8,Chapter 8 语言演化,/ˈsɪləb(ə)l/,A word in this category
phoneme,n.音位,8,Chapter 8 语言演化,/ˈfəʊniːm/,A word in this category
vowel,n.元音,8,Chapter 8 语言演化,/ˈvaʊəl/,A word in this category
consonant,n.辅音,8,Chapter 8 语言演化,/ˈkɒnsənənt/,A word in this category
alphabet,n.字母表，(一种语言的)全部字母,8,Chapter 8 语言演化,/ˈælfəbet/,A word in this category
logogram,n.词符，缩记符,8,Chapter 8 语言演化,/ˈlɒɡəɡræm/,A word in this category
vocabulary,n.词汇,8,Chapter 8 语言演化,/vəˈkæbjələri; vəʊˈkæbjələri/,A word in this category
dictionary,n.词典，字典，辞典,8,Chapter 8 语言演化,/ˈdɪkʃən(ə)ri/,A word in this category
idiom,n.习语,8,Chapter 8 语言演化,/ˈɪdiəm/,A word in this category
phrase,n.短语；习语,8,Chapter 8 语言演化,/freɪz/,A word in this category
clause,n.分句，从句；条款,8,Chapter 8 语言演化,/klɔːz/,A word in this category
expression,n.词语；表达；表情,8,Chapter 8 语言演化,/ɪkˈspreʃ(ə)n/,A word in this category
tense,n.时态adj.紧张的,8,Chapter 8 语言演化,/tens/,A word in this category
root,n.词根，字根；根源,8,Chapter 8 语言演化,/ruːt/,A word in this category
prefix,n.词首，前缀；前置代号,8,Chapter 8 语言演化,/ˈpriːfɪks/,A word in this category
suffix,n.后缀，词尾；尾标,8,Chapter 8 语言演化,/ˈsʌfɪks/,A word in this category
abbreviation,n.缩写形式,8,Chapter 8 语言演化,/əˌbriːviˈeɪʃn/,A word in this category
synonym,n.同义词,8,Chapter 8 语言演化,/ˈsɪnənɪm/,A word in this category
antonym,n.反义词,8,Chapter 8 语言演化,/ˈæntənɪm/,A word in this category
noun,n. 名词,8,Chapter 8 语言演化,/naʊn/,A word in this category
singular,n.单数adj.单数的；非凡的,8,Chapter 8 语言演化,/ˈsɪŋɡjələ(r)/,A word in this category
plural,n.复数adj.复数的；多元的,8,Chapter 8 语言演化,/ˈplʊərəl/,A word in this category
pronoun,n.代词,8,Chapter 8 语言演化,/ˈprəʊnaʊn/,A word in this category
verb,n.动词,8,Chapter 8 语言演化,/vɜːb/,A word in this category
adjective,n.形容词,8,Chapter 8 语言演化,/ˈædʒɪktɪv/,A word in this category
adverb,n.副词,8,Chapter 8 语言演化,/ˈædvɜːb/,A word in this category
preposition,n.介词,8,Chapter 8 语言演化,/ˌprepəˈzɪʃ(ə)n/,A word in this category
conjunction,n.连词；结合,8,Chapter 8 语言演化,/kənˈdʒʌŋkʃ(ə)n/,A word in this category
consistent,adj. —致的；(观点或看法)连贯的,8,Chapter 8 语言演化,/kənˈsɪstənt/,A word in this category
complicated,adj.复杂的,8,Chapter 8 语言演化,/ˈkɒmplɪkeɪtɪd/,A word in this category
complex,adj.复杂的,8,Chapter 8 语言演化,/ˈkɒmpleks/,A word in this category
compile,v.编纂,8,Chapter 8 语言演化,/kəmˈpaɪl/,A word in this category
version,n.译本；版本,8,Chapter 8 语言演化,/ˈvɜːʃ(ə)n/,A word in this category
translate,v.翻译；(使)转变,8,Chapter 8 语言演化,/trænzˈleɪt/,A word in this category
paraphrase,v. 意译，改述 n.意译，改述,8,Chapter 8 语言演化,/ˈpærəfreɪz/,A word in this category
interpret,v. 口译；解释，说明；领会，理解,8,Chapter 8 语言演化,/ɪnˈtɜːprət/,A word in this category
narrate,v.讲(故事)，叙述,8,Chapter 8 语言演化,/nəˈreɪt/,A word in this category
illuminate,v.阐释，说明；照亮,8,Chapter 8 语言演化,/ɪˈluːmɪneɪt/,A word in this category
decipher,v.译解；辨认,8,Chapter 8 语言演化,/dɪˈsaɪfə(r)/,A word in this category
eloquence,n.雄辩；流利的口才,8,Chapter 8 语言演化,/ˈeləkwəns/,A word in this category
communicate,v.沟通，交流；传达,8,Chapter 8 语言演化,/kəˈmjuːnɪkeɪt/,A word in this category
discussion,n.讨论，谈论,8,Chapter 8 语言演化,/dɪˈskʌʃ(ə)n/,A word in this category
brainstorm,n.集体自由讨论，头脑风暴v.集思广益，进行头脑风暴,8,Chapter 8 语言演化,/ˈbreɪnstɔːm/,A word in this category
debate,v.辩论；争论，讨论 n.讨论，辩论,8,Chapter 8 语言演化,/dɪˈbeɪt/,A word in this category
commentary,n.评论，评注；批评；实况报道,8,Chapter 8 语言演化,/ˈkɒmənt(ə)ri/,A word in this category
negotiate,v.协商，谈判,8,Chapter 8 语言演化,/nɪˈɡəʊʃieɪt/,A word in this category
contention,n.争论，争辩；观点,8,Chapter 8 语言演化,/kənˈtenʃ(ə)n/,A word in this category
perform,v. 履行，执行,9,Chapter 9 娱乐运动,/pəˈfɔːm/,A word in this category
rehearsal,n. 排练,9,Chapter 9 娱乐运动,/rɪˈhɜːs(ə)l/,A word in this category
